"subject" "activity" "tBodyAccMeanX" "tBodyAccMeanY" "tBodyAccMeanZ" "tBodyAccStdX" "tBodyAccStdY" "tBodyAccStdZ" "tGravityAccMeanX" "tGravityAccMeanY" "tGravityAccMeanZ" "tGravityAccStdX" "tGravityAccStdY" "tGravityAccStdZ" "tBodyAccJerkMeanX" "tBodyAccJerkMeanY" "tBodyAccJerkMeanZ" "tBodyAccJerkStdX" "tBodyAccJerkStdY" "tBodyAccJerkStdZ" "tBodyGyroMeanX" "tBodyGyroMeanY" "tBodyGyroMeanZ" "tBodyGyroStdX" "tBodyGyroStdY" "tBodyGyroStdZ" "tBodyGyroJerkMeanX" "tBodyGyroJerkMeanY" "tBodyGyroJerkMeanZ" "tBodyGyroJerkStdX" "tBodyGyroJerkStdY" "tBodyGyroJerkStdZ" "tBodyAccMagMean" "tBodyAccMagStd" "tGravityAccMagMean" "tGravityAccMagStd" "tBodyAccJerkMagMean" "tBodyAccJerkMagStd" "tBodyGyroMagMean" "tBodyGyroMagStd" "tBodyGyroJerkMagMean" "tBodyGyroJerkMagStd" "fBodyAccMeanX" "fBodyAccMeanY" "fBodyAccMeanZ" "fBodyAccStdX" "fBodyAccStdY" "fBodyAccStdZ" "fBodyAccJerkMeanX" "fBodyAccJerkMeanY" "fBodyAccJerkMeanZ" "fBodyAccJerkStdX" "fBodyAccJerkStdY" "fBodyAccJerkStdZ" "fBodyGyroMeanX" "fBodyGyroMeanY" "fBodyGyroMeanZ" "fBodyGyroStdX" "fBodyGyroStdY" "fBodyGyroStdZ" "fBodyAccMagMean" "fBodyAccMagStd" "fBodyBodyAccJerkMagMean" "fBodyBodyAccJerkMagStd" "fBodyBodyGyroMagMean" "fBodyBodyGyroMagStd" "fBodyBodyGyroJerkMagMean" "fBodyBodyGyroJerkMagStd"
15 "standing" 0.278882170185185 -0.0182749924462963 -0.105910189666667 -0.989107595555556 -0.933007868518518 -0.952490362592593 0.96539506962963 -0.159654583537037 0.0628007087222222 -0.988631895740741 -0.966201469074074 -0.959474869814815 0.0751929012777778 0.00616626182587037 -0.00636256447481482 -0.985653116666667 -0.96818036462963 -0.985510597962963 -0.0262730904805556 -0.0661096885925926 0.0763639979722222 -0.948735368333333 -0.97183947462963 -0.96862937537037 -0.101305223148148 -0.043811393087037 -0.0522180273166667 -0.972015353703704 -0.988301171481481 -0.981566567222222 -0.961879068148148 -0.949500841851852 -0.961879068148148 -0.949500841851852 -0.98177443 -0.980331536111111 -0.947905431666667 -0.932517562777778 -0.984671623518519 -0.981763637037037 -0.986917063888889 -0.944215022407407 -0.966031513888889 -0.990201433333333 -0.931430584814815 -0.948789663148148 -0.985556170555556 -0.968332211666667 -0.982883224259259 -0.987098923703704 -0.970376386111111 -0.986816025555556 -0.951264038333333 -0.975568688888889 -0.96871833537037 -0.949215284814815 -0.969984831481482 -0.971698962962963 -0.96102105962963 -0.951066783703704 -0.979425782037037 -0.980505648148148 -0.957505117407407 -0.930109027592593 -0.983486458333333 -0.980675336666667
15 "walking" 0.273958508727273 -0.0171321243907273 -0.107683271163636 -0.340107442 0.118854544896909 -0.527571447090909 0.951722017272727 -0.233613364363636 0.0749974245636364 -0.978733532545455 -0.971252475454545 -0.958698595090909 0.0895770747636364 0.00919089495090909 0.0005316070578 -0.384495835818182 -0.0492063031616364 -0.691877736545455 -0.0549889894614545 -0.0614838113967273 0.0842058082458182 -0.341725265090909 -0.431333589454545 -0.495648638909091 -0.0781267957290909 -0.0549254281541818 -0.0511861343018182 -0.296678603090909 -0.707771627636364 -0.598972916 -0.201088230381818 -0.335928818727273 -0.201088230381818 -0.335928818727273 -0.332336473818182 -0.322529282890909 -0.257354424909091 -0.436124993345455 -0.552204441818182 -0.644328103818182 -0.329751828 0.0916170044834545 -0.562925684909091 -0.344596629454545 0.0616166000154545 -0.545328723272727 -0.401777225636364 -0.0835399242909091 -0.655179583636364 -0.422096434909091 -0.0775255843447273 -0.727977841090909 -0.266848373927273 -0.543804925636364 -0.471051236 -0.369236639090909 -0.376839888218182 -0.552080428363636 -0.288110501842727 -0.467956977636364 -0.302571582545455 -0.354273546072727 -0.498353023454545 -0.491066089818182 -0.651478690363636 -0.660264711818182
15 "walkingDownstairs" 0.278609730930233 -0.00640240346069767 -0.109872862046512 0.390157707209302 0.186035194465116 -0.290279317209302 0.932890369069767 -0.168658448372093 0.0781867627016279 -0.943497442325581 -0.927106750930233 -0.934416082790698 0.0745685830860465 0.0183995672953488 -0.0144828880581395 0.124757692093023 0.014198241072093 -0.411277564116279 -0.132603638418605 -0.0375948161860465 0.0711613967430233 -0.317849328116279 -0.368959826744186 -0.258440413023256 -0.0482677197604651 -0.0505536581837209 -0.028771615172093 -0.451164412093023 -0.574951571395349 -0.399370708139535 0.308767912813953 0.338310799767442 0.308767912813953 0.338310799767442 -0.0434265183830233 0.14971813562093 -0.122138186769767 -0.285540211325581 -0.50869407372093 -0.563570722790698 0.224246506581395 0.166506889034884 -0.268179476069767 0.448093395581395 0.119832326074419 -0.364912759767442 0.053404252055814 -0.0274741616488372 -0.352824589139535 0.0978034179767442 -0.0100548607272093 -0.468779216511628 -0.226859026951163 -0.401400960232558 -0.189708287534884 -0.350662000976744 -0.35504847255814 -0.351327310232558 0.316862286744186 0.140262215372093 0.147966076434884 0.141529003609302 -0.37495441627907 -0.350538861697674 -0.56591114 -0.59261280372093
15 "walkingUpstairs" 0.268851916938776 -0.0276325471714286 -0.116438842530612 -0.0154421621081633 0.00126744181836735 -0.377650393040816 0.918708965510204 -0.311706674489796 0.0798249392653061 -0.953069766530612 -0.927494586530612 -0.921310426734694 0.0757341912877551 -0.000924924020408166 -0.0105412581938776 -0.180095373020408 -0.302431335510204 -0.737389825714286 0.0976672159877551 -0.15578544622449 0.0940640493026531 -0.41525032755102 -0.331178291934694 -0.472625305102041 -0.146663465577551 -0.0363072989857143 -0.0799538279795918 -0.522507390816327 -0.757333755918367 -0.651347853673469 0.00756656313959184 -0.12640367081102 0.00756656313959184 -0.12640367081102 -0.307164963877551 -0.304615864285714 -0.199585921673469 -0.28846394274898 -0.658924391836735 -0.743497751020408 -0.068340421122449 -0.0944912715183674 -0.532105313877551 0.00377687580408163 -0.0151826162979592 -0.350871403816327 -0.230587554204082 -0.329458330265306 -0.702960950612245 -0.200562898641837 -0.320688826938776 -0.771687968163265 -0.35916070877551 -0.515715277959184 -0.47832347122449 -0.437740971632653 -0.245539672697959 -0.520366817142857 -0.154325188204082 -0.247510668571429 -0.25435356322449 -0.380997787346939 -0.450891266122449 -0.310336034346939 -0.726308024897959 -0.787514025918367
16 "laying" 0.276221150422535 -0.0169054352385915 -0.107748875028169 -0.960712045197183 -0.930497187816901 -0.955202148591549 -0.191025663760563 -0.023919208028169 0.882604572225352 -0.963990512816901 -0.96641699971831 -0.967780974647887 0.0744644071830986 0.0124206591588732 0.00273122010091549 -0.976553931126761 -0.973814107605634 -0.984295285211268 -0.0221893025070423 -0.107864985661972 0.0955458269859155 -0.970606692253521 -0.958578151830986 -0.979879727746479 -0.102713210901408 -0.0326333133957746 -0.0584868621971831 -0.979066455070423 -0.985127473239437 -0.990672612394366 -0.948538303169014 -0.945923214225352 -0.948538303169014 -0.945923214225352 -0.978307186760563 -0.977283870140845 -0.940394502816901 -0.94796948056338 -0.985958832394366 -0.984388097605634 -0.966983987788732 -0.950945761830986 -0.967557672676056 -0.958524151549296 -0.925359859859155 -0.95149531056338 -0.977404671971831 -0.973987018028169 -0.981903415915493 -0.97774963084507 -0.975604943943662 -0.985285730140845 -0.968987356478873 -0.968073517042254 -0.980902938591549 -0.971304236338028 -0.954076714732394 -0.981327331408451 -0.95578351328169 -0.948154494647887 -0.976414599014085 -0.977391251830986 -0.962020126760563 -0.94807869943662 -0.984380727746479 -0.985289623380282
16 "sitting" 0.280885549142857 -0.0104143263528571 -0.0894952322142857 -0.986541012571429 -0.95176243 -0.940296437285714 0.924425047857143 -0.0914948581714286 0.101211422045714 -0.980116205714286 -0.968323731571429 -0.946483588742857 0.0735608051571429 0.00974454151842857 -0.0113737269765714 -0.990826314571429 -0.981893595142857 -0.983596393428571 -0.04106311771 -0.0579110006571429 0.0796794630314286 -0.981051550714286 -0.958450611142857 -0.960802714571429 -0.0956980584857143 -0.0448963348057143 -0.0587441219771429 -0.989539622142857 -0.990570629571429 -0.988488222714286 -0.962001377 -0.941444006857143 -0.962001377 -0.941444006857143 -0.987516760285714 -0.983721480571429 -0.946848155 -0.938323817285714 -0.992424135857143 -0.988224038142857 -0.986923086428571 -0.961639896714286 -0.959965129 -0.986547904857143 -0.949950704714286 -0.935310312285714 -0.990924711428571 -0.981832941428571 -0.981307714142857 -0.991541835857143 -0.983332993428571 -0.984448903428571 -0.978658221857143 -0.966896138714286 -0.960570592857143 -0.982064524285714 -0.954459442714286 -0.964734081857143 -0.958610210142857 -0.942943912114286 -0.984040725285714 -0.982342104428571 -0.954311155285714 -0.939248735142857 -0.989315747 -0.987480133285714
16 "standing" 0.283502300126582 -0.0165130769531646 -0.103703636177215 -0.989027174683544 -0.96008429443038 -0.953412885949367 0.941831912278481 -0.0582229569240506 -0.16266948856962 -0.985518138227848 -0.980768876075949 -0.959934142151899 0.0737469618481013 0.0126339128075823 -0.00483860850848101 -0.990933423417722 -0.98261217556962 -0.987836783544304 -0.0298864298544304 -0.0687921050506329 0.0869435436582278 -0.973438801392405 -0.979975582151899 -0.981915819620253 -0.100822150544304 -0.0419432264987342 -0.0534292017392405 -0.986804584556962 -0.992488994177215 -0.992373070126582 -0.970070868860759 -0.956972736708861 -0.970070868860759 -0.956972736708861 -0.989090687721519 -0.986547839240506 -0.972659491139241 -0.963676578734177 -0.992816386329114 -0.990418856708861 -0.989329423291139 -0.968925650632911 -0.969746414936709 -0.989070855443038 -0.958053707721519 -0.948579598227848 -0.990937459240506 -0.982385743164557 -0.985804572658228 -0.991772429873418 -0.984272258734177 -0.988475619367089 -0.972875195822785 -0.983345875696203 -0.982757576075949 -0.974117008227848 -0.978341286708861 -0.983354602278481 -0.970641374556962 -0.956941485696203 -0.986316653797468 -0.985658413291139 -0.974701805949367 -0.963478493417722 -0.990832927974684 -0.990245579113924
16 "walking" 0.275946687307692 -0.0200613911482692 -0.109124961538462 -0.415988200576923 -0.326077746153846 -0.175427700807692 0.92642854 -0.0642426519230769 -0.216301955961538 -0.982710563076923 -0.974098156346154 -0.961738129038462 0.076792389 0.0118384843442308 0.00442830392307693 -0.407623892115385 -0.435972487692308 -0.450655136730769 -0.0160815584661538 -0.0698775954230769 0.0815565565384615 -0.659437563269231 -0.619263449615385 -0.377228631346154 -0.112560249276923 -0.0428731468692308 -0.0536914465692308 -0.681575854615385 -0.717506677115385 -0.579333415961538 -0.272522787115385 -0.480397585192308 -0.272522787115385 -0.480397585192308 -0.375109133461538 -0.414261252115385 -0.495016076153846 -0.669078892884615 -0.677647767884615 -0.727646573653846 -0.406245899615385 -0.332428696153846 -0.258311491538462 -0.4202951525 -0.365496460576923 -0.195793707980769 -0.451911705961538 -0.4641468125 -0.432971242692308 -0.414210594615385 -0.443887170961538 -0.466806701153846 -0.601392519423077 -0.626243520192308 -0.443294445961538 -0.678885251730769 -0.618640213269231 -0.414284896730769 -0.420072796346154 -0.598747752115385 -0.389633474423077 -0.451566068269231 -0.673294415576923 -0.724373471923077 -0.725597896346154 -0.750103446153846
16 "walkingDownstairs" 0.294451595895833 -0.0183943488083333 -0.119957331708333 0.193627804639583 -0.153089818745833 0.00681464751041667 0.918446897083333 -0.0555268578958333 -0.224104586041667 -0.958516775208333 -0.95619310875 -0.912076863333333 0.0862648215 -0.02000602338125 -0.0184513884541667 -0.106579385208333 -0.267275426333333 -0.30757276548125 -0.0219915889354167 -0.0683649873375 0.08429265933125 -0.45875879875 -0.528810679791667 -0.444080011666667 -0.104537813615625 -0.0619347047883333 -0.0573560742660417 -0.625647909791667 -0.585685124583333 -0.542466781875 0.180360014971042 0.105713465 0.180360014971042 0.105713465 -0.17050778225 -0.0859398911520833 -0.313562444166667 -0.42724978375 -0.592685962708333 -0.598655471666667 0.0282674731854167 -0.140523076628333 -0.0514333593066667 0.250612003512917 -0.214457971052083 -0.0426838228541667 -0.160278176458333 -0.295207082041667 -0.2470696335625 -0.131143762299583 -0.287086630345833 -0.367274640125 -0.425694709904167 -0.480631977291667 -0.376228784583333 -0.474786492291667 -0.565234152708333 -0.519949798958333 0.10284098586875 -0.0662961648354167 -0.0810623949260417 -0.101007831452083 -0.491926094375 -0.48483046475 -0.59200132 -0.636904459375
16 "walkingUpstairs" 0.258089329307692 -0.0144991788569231 -0.124760352403846 -0.380294068653846 -0.16424071075 -0.128929400419231 0.828994054038461 -0.0774315015961538 -0.375701371538462 -0.948556719807692 -0.934515141923077 -0.909214102884615 0.0679046140903846 0.0147288728865385 0.0428337661019231 -0.5112362809 -0.421202446730769 -0.5892038975 0.0751182957346154 -0.0485997352019231 -0.00934157029038462 -0.508977234423077 -0.585599951346154 -0.367851808923077 -0.140581503159808 -0.0333130942817308 -0.0360755130730769 -0.704957929423077 -0.771799603653846 -0.715477189615385 -0.222752216923077 -0.322025992884615 -0.222752216923077 -0.322025992884615 -0.476015172884615 -0.485186022346154 -0.309946813653846 -0.518165325 -0.735067793076923 -0.794981693269231 -0.462778694038462 -0.266553552884615 -0.331803148846154 -0.351309707115385 -0.167769241826923 -0.0960960192384615 -0.537526821153846 -0.464390575576923 -0.5600465 -0.527744774946154 -0.412750425192308 -0.616910874038462 -0.532098367115385 -0.639629986730769 -0.493246242307692 -0.511030012692308 -0.559742040384615 -0.390422235096154 -0.357315918269231 -0.408445964423077 -0.466823089980769 -0.513366935192308 -0.628738487307692 -0.533528170192308 -0.785232765384615 -0.823614466153846
17 "laying" 0.269469668694444 -0.0166611331191667 -0.106927547069444 -0.964268839027778 -0.934423511111111 -0.941620987986111 -0.1847206225 0.651947281666667 0.707657778611111 -0.961252726805556 -0.960923255 -0.957396458333333 0.0813423359805556 0.00689429676930556 0.00151214957416667 -0.975393415694444 -0.969311721527778 -0.977452720138889 -0.0288337716181111 -0.0973883006527778 0.115047481138889 -0.972783869027778 -0.964037752916667 -0.968113960972222 -0.10147987825 -0.0338486303055556 -0.0587673705 -0.977520415277778 -0.980238200416667 -0.984562281388889 -0.942823899027778 -0.938879113194444 -0.942823899027778 -0.938879113194444 -0.974915895833333 -0.973458367361111 -0.951605654583333 -0.954434435833333 -0.98227705625 -0.979522269583333 -0.966993906388889 -0.944890928333333 -0.9563664175 -0.963273142638889 -0.932764557916667 -0.937784147097222 -0.975746306944444 -0.969949633611111 -0.974485231527778 -0.977265589444444 -0.970778829027778 -0.979023745833333 -0.968047934444444 -0.967912694166667 -0.969492693611111 -0.974344511111111 -0.96235050125 -0.970593518055556 -0.952134103888889 -0.940873065138889 -0.972765118611111 -0.973382035972222 -0.964864128888889 -0.955475990972222 -0.980264705833333 -0.979625778194444
17 "sitting" 0.277441318615385 -0.0141122520215385 -0.113790532707692 -0.994361132615385 -0.961998489692308 -0.965737176153846 0.927044485692308 0.00920496364615385 -0.124284546423077 -0.990272679076923 -0.967127428923077 -0.957111929230769 0.0751248402461538 0.00592535971476923 -0.00185051312030769 -0.994195199538462 -0.988519510923077 -0.990387157384615 -0.0421165120461538 -0.0674650646138462 0.0859276995938461 -0.989625398769231 -0.98590778 -0.979839712153846 -0.0942758386 -0.0413510371387692 -0.0508973911846154 -0.995178488769231 -0.994784122769231 -0.993891305692308 -0.972836426461538 -0.96512937 -0.972836426461538 -0.96512937 -0.992700884769231 -0.991237704153846 -0.967332972 -0.975255398461538 -0.996254570923077 -0.994207703076923 -0.993845143692308 -0.969943001384615 -0.974786678153846 -0.994594733384615 -0.959972522769231 -0.962953114153846 -0.994378390923077 -0.988231324307692 -0.988711344615385 -0.994505192615385 -0.989778022307692 -0.990646346769231 -0.988381678307692 -0.988498584 -0.981699630923077 -0.990032240615385 -0.984636467846154 -0.981107701692308 -0.973625465846154 -0.965476164 -0.991244130153846 -0.990069613384615 -0.983173893846154 -0.974598620461538 -0.994963815538462 -0.993400883846154
17 "standing" 0.277960117341772 -0.0173540361331646 -0.111320238912278 -0.991273404303798 -0.96843985 -0.970601404936709 0.90547896721519 -0.255725602151899 -0.201422678189873 -0.985879087721519 -0.975928482658228 -0.969271162025316 0.0740891850886076 0.00652154169873418 -0.00422588460063291 -0.992190570886076 -0.986769173670886 -0.991241248734177 -0.0269458295141772 -0.077138746856962 0.0880967454050633 -0.981586169746835 -0.985238326835443 -0.98563963835443 -0.101246461860759 -0.0404882395443038 -0.0545980379113924 -0.989370316962025 -0.993759217848101 -0.992376033417722 -0.977814279746835 -0.975557651898734 -0.977814279746835 -0.975557651898734 -0.991805733544304 -0.99045265278481 -0.978402212278481 -0.977883459367089 -0.993736004810127 -0.992454259240506 -0.991042037088608 -0.974372822531646 -0.980305264556962 -0.99142462721519 -0.966699325063291 -0.96715317 -0.99222882443038 -0.986395726075949 -0.989581283924051 -0.992858953164557 -0.988286715189873 -0.99148326886076 -0.980913606329114 -0.987443519873418 -0.986064422531646 -0.981999843797468 -0.984066195443038 -0.98681222443038 -0.981095551012658 -0.975678648734177 -0.990256644050633 -0.989552237594937 -0.984442904810127 -0.977460162911392 -0.992801065316456 -0.99225923278481
17 "walking" 0.272467070967742 -0.0184067427962903 -0.109569946387097 -0.330225942258065 -0.0331057159969355 -0.277225402258065 0.927710420806452 -0.182677714596774 -0.189118283177419 -0.981201425806452 -0.968982637903226 -0.957260639193548 0.0771556436 0.0132512783387097 0.0244905139048387 -0.365468996774194 -0.107831388829032 -0.541629741290323 -0.00925590610806452 -0.0839499455645161 0.0757104356919355 -0.487982569516129 -0.463486677096774 -0.395489174516129 -0.110104741187097 -0.0377041756064516 -0.0519116205193548 -0.440147364193548 -0.567169415806452 -0.531930752580645 -0.164576767096774 -0.470042181935484 -0.164576767096774 -0.470042181935484 -0.312156008709677 -0.286847360483871 -0.345373077096774 -0.529759010483871 -0.52483930483871 -0.546865565 -0.370955628709677 -0.0797095933059677 -0.392386827419355 -0.315816808548387 -0.070577581583871 -0.273842972903226 -0.432313695483871 -0.206904197354839 -0.53086818483871 -0.354083926612903 -0.0621006447387097 -0.551091195806452 -0.416906866129032 -0.498105511451613 -0.40790775 -0.51266578516129 -0.448080121612903 -0.447461387741936 -0.438128080322581 -0.571743399032258 -0.346173044354839 -0.223379272274194 -0.525923245645161 -0.621179583225806 -0.589227713387097 -0.527803969193548
17 "walkingDownstairs" 0.294338740638298 -0.0160928124893617 -0.0893570521446809 0.177315007285106 -0.059126217616383 -0.233497995623404 0.92850201212766 -0.154359186851064 -0.160758930510638 -0.950620998085106 -0.947228634468085 -0.902565237234043 0.122156265708511 -0.0147766636119149 -0.00821377027595745 -0.107953850531915 -0.301792335574468 -0.53497473787234 0.0654913095340426 -0.121582776568085 0.0174606813312766 -0.370011893808511 -0.459612697659574 -0.465713842553191 -0.110027077042553 -0.0339288468134043 -0.0636565613734043 -0.522127733829787 -0.574516160212766 -0.541498101914894 0.142548727290638 0.0802341885893617 0.142548727290638 0.0802341885893617 -0.223512892180851 -0.207343315921277 -0.233537460471277 -0.354645104255319 -0.540224153829787 -0.592774882978723 -0.0284800782495745 -0.128809652191489 -0.31894642687234 0.246994462338298 -0.0843620941085106 -0.248497596074468 -0.218452059925532 -0.348961558297872 -0.497570377659574 -0.0770831521340426 -0.296837153106383 -0.571387308085106 -0.315461305670213 -0.452443605106383 -0.400437998085106 -0.392869526391489 -0.469108977659574 -0.53849999787234 0.0482024072702128 -0.0720138921021277 -0.190768728287234 -0.235625606246809 -0.411032297446809 -0.430648895319149 -0.578213882978723 -0.643225162978723
17 "walkingUpstairs" 0.253435612285714 -0.0226739271159184 -0.121024802877551 -0.0545247215679592 -0.0127503957714286 -0.232380984357143 0.855254575714286 -0.283726300612245 -0.293375543183673 -0.949243412653061 -0.917222659795918 -0.930888898979592 0.0784593193489796 0.0308796895285714 0.00197651523061225 -0.287050209979592 -0.349246503979592 -0.655963733673469 -0.0231741059734694 -0.061315867522 0.0561382066346939 -0.495530679816327 -0.494806664693878 -0.238813588863265 -0.144442148320408 -0.0394496663232653 -0.0261539278657143 -0.602048100816327 -0.67690431122449 -0.607715031632653 -0.00756882100408163 -0.0955871287469388 -0.00756882100408163 -0.0955871287469388 -0.35402101244898 -0.386105364285714 -0.236451095844898 -0.440697637061225 -0.635632265102041 -0.682255448163265 -0.139382348991837 -0.119243225689796 -0.398956188755102 -0.0246980432591837 -0.0239270258 -0.208386525183673 -0.357043621020408 -0.377263899795918 -0.630857333265306 -0.279874598469388 -0.363729886571429 -0.679594615510204 -0.415298174040816 -0.522069021632653 -0.325544898571429 -0.523387709408163 -0.483577517346939 -0.282902159408163 -0.146305434795918 -0.209656765285714 -0.355883607755102 -0.432046852040816 -0.504127740204082 -0.496140657755102 -0.668589682857143 -0.724681558367347
18 "laying" 0.274868958333333 -0.0166712297575758 -0.107717780969697 -0.969582576039394 -0.971913068787879 -0.978716594090909 -0.204326211515152 0.702931997727273 0.593167223787879 -0.982028895606061 -0.992232326666667 -0.990716121363636 0.0690381866666667 0.0145893508969697 0.00020104156469697 -0.975080042121212 -0.975486500151515 -0.986504240909091 -0.0297667732454545 -0.0787211923181818 0.0974936227727273 -0.987442965606061 -0.978537048939394 -0.973692623030303 -0.101068178575758 -0.0396489871515152 -0.0573148863181818 -0.989961323484848 -0.988037937272727 -0.985714925151515 -0.971986404348485 -0.971549603469697 -0.971986404348485 -0.971549603469697 -0.978648061969697 -0.980434329090909 -0.971304805454545 -0.973361454848485 -0.988584019090909 -0.988760821969697 -0.97147722630303 -0.971904722878788 -0.981771455606061 -0.968912975666667 -0.972779933015152 -0.977922249545455 -0.97681376030303 -0.976457136060606 -0.984655550151515 -0.975483403939394 -0.976082010757576 -0.986883156363636 -0.985339795606061 -0.98137979030303 -0.97473513530303 -0.988119293181818 -0.977099711515152 -0.97575624469697 -0.972017815939394 -0.974983063636364 -0.978638864848485 -0.981864686969697 -0.978332992575758 -0.97470762469697 -0.988466282424242 -0.989646716666667
18 "sitting" 0.277279305517241 -0.01294215775 -0.111835895034483 -0.993924785862069 -0.975109465 -0.977526357413793 0.890578513793103 0.136806832327586 0.173641240172414 -0.993750960344828 -0.984248336034483 -0.978425031551724 0.0766571038965517 0.00711186058637931 0.00271913469608965 -0.991322952586207 -0.984007975517241 -0.990154587413793 -0.0331690590862069 -0.0687464535913793 0.0848471790689655 -0.991851705172414 -0.986478577068965 -0.981562082931035 -0.095411332362069 -0.0398942610086207 -0.0522902419189655 -0.994179819137931 -0.994095508965517 -0.992685313275862 -0.983517645862069 -0.981549597241379 -0.983517645862069 -0.981549597241379 -0.989771333793103 -0.99094477637931 -0.977683220517241 -0.981136870517241 -0.994801203448276 -0.994709470862069 -0.99283977862069 -0.976658073448276 -0.983012902241379 -0.994434049137931 -0.975177231896552 -0.975638982068965 -0.991622714482759 -0.983670638103448 -0.988682819482759 -0.991764589482759 -0.985668313448276 -0.990152461551724 -0.989918977241379 -0.988499836551724 -0.983024399827586 -0.992453076551724 -0.985397800689655 -0.982840093965517 -0.984673635517241 -0.982212058448276 -0.990200207586207 -0.990810490344828 -0.986342887931035 -0.981023949655172 -0.994651327413793 -0.994813362931035
18 "standing" 0.278448873648649 -0.0166569521283784 -0.108505164648649 -0.992089056486486 -0.954725089594595 -0.962210182162162 0.947959171891892 -0.202422289297297 -0.0484885278108108 -0.99434424472973 -0.981550107297297 -0.976257986351351 0.0753478940405405 0.0104650311816892 -0.00176759808837838 -0.989502320810811 -0.975512261486487 -0.988556154864865 -0.0265948101959459 -0.0732679852027027 0.0843769031351351 -0.962715275 -0.980567597972973 -0.973154056621622 -0.0986908897432432 -0.0406644141486487 -0.053250593527027 -0.982173280405405 -0.991233960675676 -0.986407077567568 -0.972896834594595 -0.972598852162162 -0.972896834594595 -0.972598852162162 -0.986095675945946 -0.986173097702703 -0.963435329189189 -0.960265966486486 -0.988809152972973 -0.98865742527027 -0.990492338108108 -0.961642872702703 -0.976002817162162 -0.992851704864865 -0.953425346486486 -0.957569657432432 -0.989617518918919 -0.975483750945946 -0.986384354594595 -0.990338552972973 -0.977387765810811 -0.989357056486487 -0.964847626486486 -0.983703382027027 -0.974598731351351 -0.962736890945946 -0.978954785675676 -0.975135876351351 -0.977057583378378 -0.973556330945946 -0.985148656621622 -0.986433425405405 -0.972672662702703 -0.959586382702703 -0.989089566351351 -0.988548710810811
18 "walking" 0.273929259649123 -0.0177620316570175 -0.10425516677193 -0.38687811 -0.24032971322807 -0.438005254385965 0.923863420350877 -0.25390215122807 -0.0636427391052632 -0.983230170877193 -0.975536594035088 -0.972599141052632 0.0766892263333333 0.0278475968894737 0.0100458440350877 -0.379067072105263 -0.331923483157895 -0.639607534385965 -0.0397446342763158 -0.0617292518185965 0.0943992111385965 -0.709537417894737 -0.505149663157895 -0.519910694035088 -0.0967959636070175 -0.0433588413842105 -0.0502788438031579 -0.585453711578947 -0.700216866666667 -0.669068085789474 -0.300221862982456 -0.469661369824561 -0.300221862982456 -0.469661369824561 -0.390048527017544 -0.435404114561403 -0.509128692280702 -0.615289051052632 -0.642800542105263 -0.731345627719298 -0.382414911929825 -0.256638143859649 -0.498429174035088 -0.388909309298246 -0.279886829298246 -0.449282553859649 -0.424974476315789 -0.372938964736842 -0.607991740175439 -0.386888671754386 -0.332041026842105 -0.670037510526316 -0.616376875964912 -0.578329759649123 -0.546152947894737 -0.739485216842105 -0.470219444035088 -0.556270906140351 -0.434335544561403 -0.573036272280702 -0.424226221052632 -0.454074355263158 -0.626903456842105 -0.674640125614035 -0.715626866491228 -0.773413528245614
18 "walkingDownstairs" 0.287949442321429 -0.0168210522539286 -0.102737848857143 -0.303198948035714 -0.254220043392857 -0.416188083392857 0.931654806071429 -0.226653368571429 -0.0525428007857143 -0.960593894107143 -0.933981155535714 -0.922705319464286 0.0865773367660714 0.0023013403625 -0.0133608386089286 -0.385931197321429 -0.445021425178571 -0.648774512857143 -0.0571121831982143 -0.0627847437176786 0.09908688495 -0.507178158446429 -0.614410738571429 -0.483637929464286 -0.0838380709375 -0.0473468286410714 -0.0568229109910714 -0.676654322857143 -0.750052775178571 -0.606655175 -0.292599525892857 -0.233195764410714 -0.292599525892857 -0.233195764410714 -0.463768648392857 -0.38295595225 -0.383321755535714 -0.509360523892857 -0.700214781428571 -0.742821942321429 -0.349128531071429 -0.30922742625 -0.503492507678571 -0.286680242857143 -0.273705390357143 -0.415953434821429 -0.41162598375 -0.46533336125 -0.619373819285714 -0.414643085714286 -0.461196113571429 -0.676557470714286 -0.493125734964286 -0.63838554625 -0.44943445 -0.518779294196429 -0.6051052975 -0.54322952625 -0.243147345589286 -0.348373774464286 -0.383836697982143 -0.3869744125 -0.603898398392857 -0.536440402107143 -0.742623419821429 -0.762508264482143
